identityLineItemId,lineItemUnblendedCost,lineItemUsageStartDate,lineItemUsageEndDate,lineItemLineItemType,lineItemResourceId
jdxvxns4ekxfc3s6c63uysonhbcqilhu2jcprefj33xba7adhaca,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
hhzjxwp7mjue55hyl347dbcdwlln22ck7cbkqdwjygvzfb5f3ugq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001
3lkxg5cfswgrafafgpcxxkuytvm7g4ytc6im5jfmcyuxgpozethq,2.788,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-002
emj2thx6ptzhyucngeu7ymt5s6yehqwlxvqhmfots3xpgevd6ziq,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
ynloqadrvzdrhajvundy3jasymi4gk7brfpgtmyetv54qrfv3gba,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-001
3lkxg5cfswgrafafgpcxxkuytvm7g4ytc6im5jfmcyuxgpozethq,2.952,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-002
nj5lm5oh32klc3pyulgzr2mhkewb3wwrpmtensvvlpbkazrw543q,13.74,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
i4onqkffv2i2mncw4zh2iuslxqr4bxp3nyppzxv2r5ylwphbyruq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
ordqjs6f4mrusi32kikyfohlynmhrhlgtdwndopxqwjegr7nqhqq,12.168,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001
62tc5b6wzfhn6rzfq5eo436ipvevvpfmwgzk2x2q7s2jfp7bg75q,5.784,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-001
r6d5sedfybxneiwcjgwx7rbryxwxs5hotgild2x273wgtzqxctka,15.572,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002
fslclncdlslv2b647k37quosa2yogmgl3qq23ypws4sldousyfla,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
uwsr7wnul5cllrarzojymzgx5rcuj3cj3wul37z6vxi4rfo56ela,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-001
j6iqbwslv76oobeyd6tjluf4fhsuddbcft5ikssablpbye6ek47q,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
5gksv5s4dlgnl4cc47ot2p6ijqnivkfj4t3d4pa7nortvzzptqma,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002
cfiaug2pk6q7jsjhikbxxodcl6jnp4egytm2g2qo542g6wqireja,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
tp3yrdhvimfonxp2do5hobgo4drurrhjlyirbbtmzr3a2xt63erq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-001
j26hzjuk74zvhhkrolrtde25eyowmpftvd26kaxjygqnrfdczcma,3.435,2023-07-02T03:00:00Z,2023-07-02T21:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
ynce7qpj5bx2hox4phskeseaq3yelgprysgkmcfqernw5e6vlcya,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-001
f7fwwjbhuhyawrkodlhhpgc62iyrgdkaywu3c25nnasdliofxxnq,16.464,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
kz7denujohg2hrnmfrhze7lxrxcqmpawfhyqfow2hq2off4yqgua,4.351,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-002
lqhptpcjleqxzsqq3p3bvugt6k4kjn4dvffpxib4drpflby26ooa,5.784,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-002
h77pdqn2nuxcij4c6ohwx3a7mj3ab6pbdcpbvof44xgqzth7zy7a,0.864,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002
25ivymemwg6qco4swicfkpraj5ulhvs26shiir4kxtuoiwenmbnq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
ivtnr3qthwpjd7snqra5byusqzymmemn6oebn5z6q7ihnlgqz7cq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-001
6upaxfg5hv5iqiyfdiigswfflbm3u5oakyds4gyujt2qxsqpd6pa,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-002
uwsr7wnul5cllrarzojymzgx5rcuj3cj3wul37z6vxi4rfo56ela,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-001
2yhh34mrq2ivzt6ag7ezgxzzhdoxfwqa3kknsyil5w2kozv4ivdq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002
iocuyjhinuneybkevpdgrhhb6rcfafx6sfqjuwscpbs534ss52uq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-003
62tc5b6wzfhn6rzfq5eo436ipvevvpfmwgzk2x2q7s2jfp7bg75q,5.784,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-001
ppwt7dzzpsj4c5e6tenyu7vai4hbwhsb7rmdzwf5zebk73lknjnq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
sjdi4t6heulxvzhkbeq76oy6jqpuoyhjglx23aqg55cwnbyxpx3a,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-002
an3jzh54irvxpwewawwquc5lz6jg4nxt434werkm3wdxdyljglna,5.577,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-002
f2kppmfmcwgqzxftgvkrdmu5maupcubbmtecyagkrimj4vzfmlta,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-002
rk56bl4ersq3grm27orvql4wxf43bwhx7q76b7qyhrpxtl7k3kva,0.036,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
pq6wi363gexx7wjhejv47lwsmihe3qz4fviblprhp5auv7hlf2xq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-002
5trnxoigso3zao7rd3rh3uqyx7tzcv4jmaxhdvcy6l4nfszvp7za,0.686,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
vpzfmsukq5cza2erliehthnqtymnpzm6k7iu3fglag3r5gwrsysa,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-001
iobvczerok6oykrqpln4lloboonjwa7gxbuippe3pjbix46vufqa,0.164,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
ru4qa53n23cyebi6t2afafjmtbvmx2ycna5nzsuq75xj3u6bkwfq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-002
rk56bl4ersq3grm27orvql4wxf43bwhx7q76b7qyhrpxtl7k3kva,0.828,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
f2kppmfmcwgqzxftgvkrdmu5maupcubbmtecyagkrimj4vzfmlta,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-002
hwgote3tumasn5umjd5a5fgz7lkdlwyiqmdyfargiipl6nquhwua,13.454,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-002
n22pb3soubtlui6fvzhfoysijke6elswkm5saknusm6abjacpaqa,2.061,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-001
h4662uf45q73eg4ggfzvgp6duwgeycinef2xh263xyukkatny2za,3.844,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-002
zmrdxsxyy2myzsjnnt63laqf66bnapwuxillgoebwm2ih5ttvoia,2.028,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
y2hfvjne326julkvhn33n22v5ov7ltn2qhathbnnythp7elcvjaa,13.454,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002
ev7ajaxibtopsv4lkg32ojwfjqopnm6x2zx6tkkk2bmfnoxf4npq,12.824,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
fiwmgwlooevdqnjkr7rrophpkzm66lvjd7kx5hiscmcshiueam3a,13.454,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
6x6vi5jvxpejiper5ydwcz7xbje5syf65ami3glenbrkxeftxmsq,13.454,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
dmaljekyfmqziq4mnypsazuhhrtwmr4sdwcge2mpuj3apxnir6ta,13.454,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
w7zp4toeruq4aksxknclnnzrznwr4wmfrigsvhqjano5fyg2vh7q,6.72,2023-07-04T00:00:00Z,2023-07-04T14:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-001
pq6wi363gexx7wjhejv47lwsmihe3qz4fviblprhp5auv7hlf2xq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-002
u5i5ersayebk5hfnq4fegi37tivdqyfptj5khwcftj6xq7uze3uq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002
spasf6bjfr64l3c742u37aec47lf56trzqpe3c5gpuglcyvde32a,5.766,2023-07-06T00:00:00Z,2023-07-06T06:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-002
hvipfay46ltpdkv4uhry2a223thn3jdo2squgzq3ss4jsqaa4dga,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-001
iz2p5nitw5xzxohkodbrfm7bv7fr3hkz573ch62olmf2bqlaqtoq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-001
y2hfvjne326julkvhn33n22v5ov7ltn2qhathbnnythp7elcvjaa,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002
kbsvkwokbkk3l5vo4uufmynwansflanarrts4gxpxqeeza2yzs6q,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
solaq4ev6agbtpvneekfpkkaoj67lgn7kchbzlkf2k3j4atw3ema,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-003
n22pb3soubtlui6fvzhfoysijke6elswkm5saknusm6abjacpaqa,2.748,2023-07-03T01:00:00Z,2023-07-03T17:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-001
fiwmgwlooevdqnjkr7rrophpkzm66lvjd7kx5hiscmcshiueam3a,17.298,2023-07-03T00:00:00Z,2023-07-03T18:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
ird7ssjvumvwxjfu7maokx7hcz2jdyauzb4nk5guhhqwbzu7u4ma,17.298,2023-07-03T00:00:00Z,2023-07-03T18:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002
iugxpns6uka7yx5q5uxooqvzlehzkixuoawqk2fjizsuwu2ynbnq,3.844,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
tyaxpaefkfcicpoqo6rkglu4j5lkvb6vxn3at76xtgydmuuel4fa,0.964,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
dz2fjvffnhdy6hkh76a7c7coybkopo6ndc2d4hgaizlar6ifr2ya,3.844,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-002
hik5wq4c6sftisfqnaugczni2igglt2zbue3ucphcnc4osqjwtqq,0.964,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002
7jurfvksffnwfktfcgywvmzg65gn24twh3eizcffhdnzlxhnstza,3.664,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-001
k3f67g2lxcooii6o42kz3vmhlog7bwl3iybfhnp4tp2fytpx7x5a,0.964,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-001
hr7dev4aohwogroq34xg46efk7uuqbmkcsnjcgshdkfucjs54zra,0.648,2023-07-03T00:00:00Z,2023-07-03T18:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
hvipfay46ltpdkv4uhry2a223thn3jdo2squgzq3ss4jsqaa4dga,3.844,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-001
vzyugny3rovpdnr5uy5vqhdjy57qq72ltnpcar2phvwf3oqj3kca,3.844,2023-07-04T00:00:00Z,2023-07-04T04:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
nn7fturnuir7hcodkpz5bp4js2a5ewi27iveyvzbbytpbmnipana,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
v4s5sm6wrlpwuvrrc3ftqd7fodl3ktovb3xqngjcr2nndrk3cdiq,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-08-001
ordqjs6f4mrusi32kikyfohlynmhrhlgtdwndopxqwjegr7nqhqq,7.605,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001
kvmh4klxpsiztpkfi7jftujonpudiesu46p5stkvcxqp4hfljcia,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-001
mjjio6cmz6sdusxlp75pcxnf2io5nbcnj5q5bfddnd4qcxxj6cyq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-002
mib7ibz2fhlvnwpyr7adctfvkkvnxqyzrduauw273exq6am6xkpa,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-002
cjzziveu2bllf3sjl3amdvwudouzujg77obskzm2u6qa6qjezncq,2.977,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001
lbieknhbvs4ywduezna4huwhzgi3hvf2wijcevlwyhjkhbm4afdq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-001
j26hzjuk74zvhhkrolrtde25eyowmpftvd26kaxjygqnrfdczcma,3.435,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
67axw4qdunlnftj3yaqhpqw2zemmflpz5scmkmysfge5ibdklyia,3.615,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
f7fwwjbhuhyawrkodlhhpgc62iyrgdkaywu3c25nnasdliofxxnq,10.29,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
d6pi5vwnjkhkv4bq3rot33g3bq4i4oapbpz5lpepifjedkl5qy6a,12.168,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
qyxyzr4v7wg6fagq4u532km4rhelygxjnmgsir4dhe3oacpimghq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
crf2e3ujyi3eaghs2m527xhz5o2xtpfe3mxor67qfcw25v4ypzwq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
upjteimcrml5dcra3wxn7tz2nm4xzdpthqzw7cbr6yfnd635uyja,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-002
67axw4qdunlnftj3yaqhpqw2zemmflpz5scmkmysfge5ibdklyia,5.784,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
bwzy7kzx4riwssf43xxxcjiqvjswe5t5fv7oymuqjrbbvidxxq4a,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002
cfiaug2pk6q7jsjhikbxxodcl6jnp4egytm2g2qo542g6wqireja,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
crf2e3ujyi3eaghs2m527xhz5o2xtpfe3mxor67qfcw25v4ypzwq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
gcnqnarr62wdyhnl3vx5apm4fac25m6ocwmmtns5l262pgo7y4qq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
j26hzjuk74zvhhkrolrtde25eyowmpftvd26kaxjygqnrfdczcma,3.893,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
ir4ouhkc2qnfwexqp4guix4ftqmdb2ftlnm2anfpbqhszczvtrla,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-002
xe664andwbjlkasvbksaau7qc27szks26uyrps4pffpkex4gf34a,5.784,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-001
ehzroatsgvqd32btzhllnylotwaa5pl4bja5l2w53iq2fwe3jmbq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-001
2pqp7b5og2b4dm3zjpkgyzunp5t3qqavgbtepunxykxjlj7k7jfq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-001
kz7denujohg2hrnmfrhze7lxrxcqmpawfhyqfow2hq2off4yqgua,4.122,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-002
kbsvkwokbkk3l5vo4uufmynwansflanarrts4gxpxqeeza2yzs6q,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
hr7dev4aohwogroq34xg46efk7uuqbmkcsnjcgshdkfucjs54zra,0.864,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
3727i664jj7dpkvjlwfgmxpgcurgh5h73mvxz4lae7kz5untd3tq,18.32,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-002
u7amtxwft3pdxhdyq3mtyery26i3rhsap2jdsbhigvfigfiiguwa,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-001
xx4zrvy6twgaiqf5iavmjlqkavygk5pi5rkcxpasv5npfbg527sa,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
63dwzpm4wmygi6cc6n57vateilfsdswqbnvvclllurkj3on35b5a,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
iugxpns6uka7yx5q5uxooqvzlehzkixuoawqk2fjizsuwu2ynbnq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
lx65754e2ppvlpabcz6ausdpthb2drvjw7kpelpfsry7wp26o3gq,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
pjmak5a6dqzaur6bmydwnluz3wrfwobhmfbwomjbu4fsxstvmrrq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
lsmn7z25ocskhoez3ocfcj34sjprndgxbwkf762e54ancq46jgua,5.784,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
5yborlhmb2zxqza3pqzdw27fezdo5it6zw3hjie2qc4n4u2osg6a,12.168,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-002
xx4zrvy6twgaiqf5iavmjlqkavygk5pi5rkcxpasv5npfbg527sa,5.766,2023-07-06T00:00:00Z,2023-07-06T06:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
zkt7jmlwj5oxi5ugt6ceyormnkipdzika2dxojje7sjku7zdw54a,21.068,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-001
bttpuyzsby3aj4n3j6wlkblo5flkfstqjzesdxxgxbui546mjnha,11.908,2023-07-01T01:00:00Z,2023-07-01T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-11-002
72ei3xrk3fbvbsrkzx46gyhd3szjl2jizh5q753gwhgelydxxxhq,23.064,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
fqv6vef2uc3acu6d5i5smta7n4atp6ythjrqpxb5qp5qdshgmdqa,5.766,2023-07-06T00:00:00Z,2023-07-06T06:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002
